DATE(MM/DD/YYYY),MST,Avg Wind Speed @ 40ft [MPH],Avg Wind Direction @ 40ft [deg from N]
1/6/2006,03:50,3.219,121.2
1/6/2006,04:00,4.307,135.3
1/6/2006,04:10,4.433,109.2
1/6/2006,04:20,4.089,110.4
1/6/2006,04:30,4.338,129.2
1/6/2006,04:40,2.66,116.9
1/6/2006,04:50,3.294,122.3
1/6/2006,05:00,3.485,105.5
1/6/2006,05:10,2.822,118.9
1/6/2006,05:20,1.615,107
1/6/2006,05:30,3.411,95.9
1/6/2006,05:40,2.677,59.82
1/6/2006,05:50,2.578,103.2
1/6/2006,06:00,2.2,92.7
1/6/2006,06:10,2.254,152.1
1/6/2006,06:20,3.104,90.5
1/6/2006,06:30,1.972,193.8
1/6/2006,06:40,2.215,81.6
1/6/2006,06:50,3.085,128.7
1/6/2006,07:00,3.883,118.7
1/6/2006,07:10,4.505,97.1
1/6/2006,07:20,4.057,86.3
1/6/2006,07:30,2.573,47.3
1/6/2006,07:40,1.977,105.4
1/6/2006,07:50,2.334,22.88
1/6/2006,08:00,3.929,4.396
1/6/2006,08:10,1.982,295.1
1/6/2006,08:20,3.069,115.7
1/6/2006,08:30,3.34,108
1/6/2006,08:40,.955,88.6
1/6/2006,08:50,1.7,162.5
1/6/2006,09:00,2.271,215.7
1/6/2006,09:10,2.672,234.5
1/6/2006,09:20,4.044,358.8
1/6/2006,09:30,7.41,298.9
1/6/2006,09:40,9,294.6
1/6/2006,09:50,6.724,282.5
1/6/2006,10:00,11.52,307.3
1/6/2006,10:10,9.59,302.5
1/6/2006,10:20,9.97,325.6
1/6/2006,10:30,6.238,302.4
1/6/2006,10:40,11.58,329.3
1/6/2006,10:50,10.11,307.3
1/6/2006,11:00,10.72,286.5
1/6/2006,11:10,13.3,299.6
1/6/2006,11:20,13.48,312.4
1/6/2006,11:30,14.16,315.6
1/6/2006,11:40,14.52,303.9
1/6/2006,11:50,10.95,319.3
1/6/2006,12:00,14.39,293.9
1/6/2006,12:10,12.37,311
1/6/2006,12:20,15.14,296.7
1/6/2006,12:30,16,298
1/6/2006,12:40,14.2,300.7
1/6/2006,12:50,15.98,287.4
1/6/2006,13:00,13.72,310
1/6/2006,13:10,15.73,305.7
1/6/2006,13:20,15.69,296.2
1/6/2006,13:30,13.67,298.7
1/6/2006,13:40,15.02,310.2
1/6/2006,13:50,13.88,289.6
1/6/2006,14:00,11.52,300.3
1/6/2006,14:10,14.48,294.7
1/6/2006,14:20,13.96,284.5
1/6/2006,14:30,10.18,286.6
1/6/2006,14:40,5.694,293
1/6/2006,14:50,6.363,286
1/6/2006,15:00,7.21,288.3
1/6/2006,15:10,6.129,278.2
1/6/2006,15:20,4.639,286.9
1/6/2006,15:30,2.625,242.6
1/6/2006,15:40,5.242,254.3
1/6/2006,15:50,10.12,277
1/6/2006,16:00,5.568,252.3
1/6/2006,16:10,5.253,239.6
1/6/2006,16:20,5.407,280
1/6/2006,16:30,7.18,293.7
1/6/2006,16:40,5.478,295.1
1/6/2006,16:50,6.77,310.8
1/6/2006,17:00,5.561,336.9
1/6/2006,17:10,5.363,350.6
1/6/2006,17:20,1.736,17.1
1/6/2006,17:30,3.68,123.5
1/6/2006,17:40,2.428,96
1/6/2006,17:50,2.818,359.5
1/6/2006,18:00,7.25,8.25
1/6/2006,18:10,8.14,5.694
1/6/2006,18:20,8.5,310
1/6/2006,18:30,6.895,304.2
1/6/2006,18:40,2.629,13.3
1/6/2006,18:50,1.905,114.2
1/6/2006,19:00,2.233,108.8
1/6/2006,19:10,1.926,47.45
1/6/2006,19:20,1.773,175.7
1/6/2006,19:30,3.78,82
1/6/2006,19:40,1.242,281.3
1/6/2006,19:50,.89,355.5
1/6/2006,20:00,1.607,350
1/6/2006,20:10,3.014,22.29
1/6/2006,20:20,2.297,89.7
1/6/2006,20:30,1.72,51.33
1/6/2006,20:40,2.432,14.87
1/6/2006,20:50,1.47,27.62
1/6/2006,21:00,1.801,142.5
1/6/2006,21:10,1.349,48.94
1/6/2006,21:20,.878,101
1/6/2006,21:30,.793,335
1/6/2006,21:40,.792,5.971
1/6/2006,21:50,.812,145.4
1/6/2006,22:00,2.642,95.4
1/6/2006,22:10,1.518,70.6
1/6/2006,22:20,1.515,59.89
1/6/2006,22:30,.793,342.8
1/6/2006,22:40,1.322,129.9
1/6/2006,22:50,2.176,110.2
1/6/2006,23:00,1.667,134.5
1/6/2006,23:10,1.577,97.1
1/6/2006,23:20,1.741,79.1
1/6/2006,23:30,1.326,164
1/6/2006,23:40,1.049,352.4
1/6/2006,23:50,1.209,38.57
1/7/2006,00:00,.793,110.3
1/7/2006,00:10,.944,100.5
1/7/2006,00:20,1.076,13.18
1/7/2006,00:30,.817,20.74
1/7/2006,00:40,.909,125.2
1/7/2006,00:50,1.224,164
1/7/2006,01:00,1.706,89.7
1/7/2006,01:10,3.555,84.9
1/7/2006,01:20,.819,62.4
1/7/2006,01:30,1.591,66.67
1/7/2006,01:40,.943,108.9
1/7/2006,01:50,1.257,11.46
1/7/2006,02:00,.792,352.2
1/7/2006,02:10,2.228,75.3
1/7/2006,02:20,2.755,107.5
1/7/2006,02:30,1.789,85.8
1/7/2006,02:40,1.569,64.65
1/7/2006,02:50,1.147,73
1/7/2006,03:00,.989,86.9
1/7/2006,03:10,1.05,79.8
1/7/2006,03:20,1.427,85.6
1/7/2006,03:30,.794,26.01
1/7/2006,03:40,1.933,135.7
1/7/2006,03:50,1.265,141.6
1/7/2006,04:00,1.033,132.8
1/7/2006,04:10,2.422,109.7
1/7/2006,04:20,3.013,115.8
1/7/2006,04:30,1.197,130.1
1/7/2006,04:40,.861,56.03
1/7/2006,04:50,.816,12.04
1/7/2006,05:00,.972,104.5
1/7/2006,05:10,1.186,29.95
1/7/2006,05:20,.792,202.8
1/7/2006,05:30,.792,12.35
1/7/2006,05:40,.793,135.7
1/7/2006,05:50,.792,48.16
1/7/2006,06:00,.794,31.27
1/7/2006,06:10,1.607,74.9
1/7/2006,06:20,3.067,84.2
1/7/2006,06:30,1.377,87
1/7/2006,06:40,2.535,118.3
1/7/2006,06:50,1.038,39.1
1/7/2006,07:00,2.048,97
1/7/2006,07:10,3.422,113.6
1/7/2006,07:20,.798,79.2
1/7/2006,07:30,.951,133.3
1/7/2006,07:40,2.358,74.8
1/7/2006,07:50,2.878,108.3
1/7/2006,08:00,.794,19.27
1/7/2006,08:10,2.83,27.48
1/7/2006,08:20,1.773,166.9
1/7/2006,08:30,1.296,203.5
1/7/2006,08:40,3.966,182.3
1/7/2006,08:50,3.183,176.6
1/7/2006,09:00,1.788,207.6
1/7/2006,09:10,2.335,310.2
1/7/2006,09:20,3.44,166.1
1/7/2006,09:30,4.396,155.2
1/7/2006,09:40,4.77,140.6
1/7/2006,09:50,1.354,241.3
1/7/2006,10:00,2.269,218.5
1/7/2006,10:10,3.75,208.8
1/7/2006,10:20,3.445,208.4
1/7/2006,10:30,3.518,169
1/7/2006,10:40,4.148,197
1/7/2006,10:50,4.993,168.5
1/7/2006,11:00,7.25,166.2
1/7/2006,11:10,5.617,183.7
1/7/2006,11:20,8.33,185.1
1/7/2006,11:30,14.5,214.7
1/7/2006,11:40,13.29,226.9
1/7/2006,11:50,13.28,217.2
1/7/2006,12:00,13.29,205.5
1/7/2006,12:10,11.75,225
1/7/2006,12:20,9.97,232.1
1/7/2006,12:30,12.29,245.2
1/7/2006,12:40,12.68,228.1
1/7/2006,12:50,16.03,235.6
1/7/2006,13:00,15.28,215.2
1/7/2006,13:10,14.32,206.8
1/7/2006,13:20,12.13,212
1/7/2006,13:30,11.23,200.9
1/7/2006,13:40,11.79,200
1/7/2006,13:50,12.82,217.1
1/7/2006,14:00,11.75,238.3
1/7/2006,14:10,14.19,225.6
1/7/2006,14:20,11.96,232.7
1/7/2006,14:30,9.26,250
1/7/2006,14:40,12.74,245.8
1/7/2006,14:50,12.21,236.4
1/7/2006,15:00,12.2,281.7
1/7/2006,15:10,13.49,232.8
1/7/2006,15:20,13.45,242.4
1/7/2006,15:30,12.45,218.6
1/7/2006,15:40,15.95,218
1/7/2006,15:50,12.44,212.4
1/7/2006,16:00,11.18,274.4
1/7/2006,16:10,10.28,264.9
1/7/2006,16:20,7.35,271.9
1/7/2006,16:30,7.12,233.4
1/7/2006,16:40,5.245,266.8
1/7/2006,16:50,5.473,286
1/7/2006,17:00,3.132,239.2
1/7/2006,17:10,4.362,223.1
1/7/2006,17:20,3.199,270.3
1/7/2006,17:30,9.41,275.7
1/7/2006,17:40,8.5,262.1
1/7/2006,17:50,8.17,251.1
1/7/2006,18:00,7.84,237.9
1/7/2006,18:10,9.06,238.9
1/7/2006,18:20,7.44,248.7
1/7/2006,18:30,6.677,259.7
1/7/2006,18:40,5.631,275.1
1/7/2006,18:50,6.003,266.5
1/7/2006,19:00,5.949,295.8
1/7/2006,19:10,6.796,294.8
1/7/2006,19:20,4.567,274.9
1/7/2006,19:30,4.748,261.3
1/7/2006,19:40,2.434,268.9
1/7/2006,19:50,2.195,224.5
1/7/2006,20:00,3.917,234.6
1/7/2006,20:10,6.947,201.4
1/7/2006,20:20,3.942,231
1/7/2006,20:30,1.641,291.1
1/7/2006,20:40,3.671,258.7
1/7/2006,20:50,3.589,256.8
1/7/2006,21:00,3.442,166.1
1/7/2006,21:10,4.559,190.5
1/7/2006,21:20,3.285,175.2
1/7/2006,21:30,3.84,196.2
1/7/2006,21:40,1.807,193.9
1/7/2006,21:50,2.674,230.2
1/7/2006,22:00,1.331,211.1
1/7/2006,22:10,1.817,260.2
1/7/2006,22:20,2.083,205.1
1/7/2006,22:30,5.908,214.9
1/7/2006,22:40,7.25,256.2
1/7/2006,22:50,4.652,211.5
1/7/2006,23:00,5.568,211.6
1/7/2006,23:10,4.457,216.7
1/7/2006,23:20,1.566,292.7
1/7/2006,23:30,1.869,42.16
1/7/2006,23:40,2.027,16.94
1/7/2006,23:50,1.788,326.2
1/8/2006,00:00,3.773,12.93
1/8/2006,00:10,2.531,274.6
1/8/2006,00:20,1.097,4.15
1/8/2006,00:30,.876,300.4
1/8/2006,00:40,.87,17.38
1/8/2006,00:50,1.378,67.73
1/8/2006,01:00,2.51,332.8
1/8/2006,01:10,2.652,355
1/8/2006,01:20,7.65,341.6
1/8/2006,01:30,7.55,343.1
1/8/2006,01:40,8.07,344.9
1/8/2006,01:50,6.664,347.3
1/8/2006,02:00,6.61,351.6
1/8/2006,02:10,4.43,352.2
1/8/2006,02:20,4.245,348.7
1/8/2006,02:30,4.614,346.3
1/8/2006,02:40,3.534,350.3
1/8/2006,02:50,3.393,340.4
1/8/2006,03:00,4.992,351.7
1/8/2006,03:10,5.187,348.5
1/8/2006,03:20,3.379,336.5
1/8/2006,03:30,7.87,3.332
1/8/2006,03:40,2.812,298.9
1/8/2006,03:50,2.769,339.1
1/8/2006,04:00,2.632,322.2
1/8/2006,04:10,5.509,302.6
1/8/2006,04:20,3.365,331.5
1/8/2006,04:30,3.537,353.9
1/8/2006,04:40,3.883,354.6
1/8/2006,04:50,2.952,5.538
1/8/2006,05:00,2.784,20.42
1/8/2006,05:10,3.97,330
1/8/2006,05:20,7.85,295.9
1/8/2006,05:30,2.762,322.3
1/8/2006,05:40,4.083,357.4
1/8/2006,05:50,3.755,7.88
1/8/2006,06:00,2.592,70.6
1/8/2006,06:10,1.894,83
1/8/2006,06:20,1.417,267.9
1/8/2006,06:30,2.683,2.137
1/8/2006,06:40,.807,259.4
1/8/2006,06:50,1.33,210.9
1/8/2006,07:00,.848,268.6
1/8/2006,07:10,1.484,106.7
1/8/2006,07:20,2.219,264.3
1/8/2006,07:30,2.306,312.1
1/8/2006,07:40,1.469,338.2
1/8/2006,07:50,1.315,323.3
1/8/2006,08:00,.794,229.1
1/8/2006,08:10,1.676,192.7
1/8/2006,08:20,2.466,187.1
1/8/2006,08:30,2.201,176.9
1/8/2006,08:40,2.208,220.3
1/8/2006,08:50,2.515,212.1
1/8/2006,09:00,2.335,234.1
1/8/2006,09:10,4.113,254.4
1/8/2006,09:20,4.832,267.8
1/8/2006,09:30,7.4,244.5
1/8/2006,09:40,6.154,242.8
1/8/2006,09:50,6.816,265.6
1/8/2006,10:00,7.55,249.7
1/8/2006,10:10,6.453,241.6
1/8/2006,10:20,7.74,247.7
1/8/2006,10:30,8.05,289.8
1/8/2006,10:40,6.336,297.7
1/8/2006,10:50,8.02,271.6
1/8/2006,11:00,7.97,279.4
1/8/2006,11:10,7.72,241.7
1/8/2006,11:20,9.15,250.8
1/8/2006,11:30,7.73,249.5
1/8/2006,11:40,6.809,262.7
1/8/2006,11:50,5.428,216.6
1/8/2006,12:00,3.824,263.4
1/8/2006,12:10,6.06,254.4
1/8/2006,12:20,7.35,240.8
1/8/2006,12:30,7.69,305.5
1/8/2006,12:40,6.849,316
1/8/2006,12:50,8.54,269.1
1/8/2006,13:00,10.07,251.2
1/8/2006,13:10,11.01,230.9
1/8/2006,13:20,12.56,271.6
1/8/2006,13:30,9.86,246.8
1/8/2006,13:40,10.07,267.4
1/8/2006,13:50,11.7,239.6
1/8/2006,14:00,12.85,237.5
1/8/2006,14:10,10.44,226.6
1/8/2006,14:20,11.21,212.5
1/8/2006,14:30,8.99,235.2
1/8/2006,14:40,10.16,237.3
1/8/2006,14:50,6.692,236
1/8/2006,15:00,8.77,251.5
1/8/2006,15:10,4.665,288
1/8/2006,15:20,5.838,246.2
1/8/2006,15:30,5.395,256.4
1/8/2006,15:40,8.65,267.2
1/8/2006,15:50,9.91,314.2
1/8/2006,16:00,9.38,307.2
1/8/2006,16:10,10.12,313.4
1/8/2006,16:20,6.765,311.1
1/8/2006,16:30,7.12,296.7
1/8/2006,16:40,9.32,292.3
1/8/2006,16:50,7.36,312.2
1/8/2006,17:00,8.35,311.3
1/8/2006,17:10,8.4,309.8
1/8/2006,17:20,5.425,312.5
1/8/2006,17:30,7.24,307
1/8/2006,17:40,10.29,310.7
1/8/2006,17:50,8.91,317.7
1/8/2006,18:00,5.951,322.9
1/8/2006,18:10,6.377,330.4
1/8/2006,18:20,3.443,300
1/8/2006,18:30,2.495,306.4
1/8/2006,18:40,3.691,323.8
1/8/2006,18:50,2.455,340.1
1/8/2006,19:00,5.822,319.3
1/8/2006,19:10,6.297,314
1/8/2006,19:20,5.794,312.7
1/8/2006,19:30,4.376,316.3
1/8/2006,19:40,4.428,315.8
1/8/2006,19:50,4.664,321.4
1/8/2006,20:00,4.186,300.9
1/8/2006,20:10,5.67,302.7
1/8/2006,20:20,5.492,298.9
1/8/2006,20:30,4.871,321
1/8/2006,20:40,4.157,334.8
1/8/2006,20:50,3.681,328.8
1/8/2006,21:00,4.543,317
1/8/2006,21:10,3.189,302.7
1/8/2006,21:20,6.377,314.7
1/8/2006,21:30,4,316.2
1/8/2006,21:40,4.393,299.3
1/8/2006,21:50,5.773,311
1/8/2006,22:00,5.566,302.4
1/8/2006,22:10,4.024,294.5
1/8/2006,22:20,5.994,332.2
1/8/2006,22:30,6.971,322.8
1/8/2006,22:40,6.684,323.7
1/8/2006,22:50,4.622,343.6
1/8/2006,23:00,4.663,333.6
1/8/2006,23:10,3.796,340.9
1/8/2006,23:20,7.56,326.4
1/8/2006,23:30,5.986,315.9
1/8/2006,23:40,2.034,355
1/8/2006,23:50,1.674,128.8
1/9/2006,00:00,.853,291.7
1/9/2006,00:10,1.66,114.1
1/9/2006,00:20,1.405,339.2
1/9/2006,00:30,2.036,318.6
1/9/2006,00:40,6.225,306.9
1/9/2006,00:50,5.293,319.4
1/9/2006,01:00,5.936,310.9
1/9/2006,01:10,3.613,258.5
1/9/2006,01:20,.81,115.6
1/9/2006,01:30,.883,31.78
1/9/2006,01:40,2.077,207.6
1/9/2006,01:50,1.329,93.7
1/9/2006,02:00,.871,357.6
1/9/2006,02:10,.794,129.5
1/9/2006,02:20,1.114,156.5
1/9/2006,02:30,1.072,129.1
1/9/2006,02:40,.807,157.4
1/9/2006,02:50,2.153,6.067
1/9/2006,03:00,1.901,9.01
1/9/2006,03:10,.814,213.6
1/9/2006,03:20,.793,29.89
1/9/2006,03:30,.909,102
1/9/2006,03:40,1.564,184.1
1/9/2006,03:50,1.458,165
1/9/2006,04:00,.839,175.2
1/9/2006,04:10,1.003,131.6
1/9/2006,04:20,.886,117.6
1/9/2006,04:30,.929,148.9
1/9/2006,04:40,1.698,116.8
1/9/2006,04:50,.93,244.9
1/9/2006,05:00,.793,35.73
1/9/2006,05:10,.965,308.8
1/9/2006,05:20,1.84,24.69
1/9/2006,05:30,1.997,2.888
1/9/2006,05:40,2.386,20.99
1/9/2006,05:50,1.743,343.4
1/9/2006,06:00,1.7,356
1/9/2006,06:10,.792,35.33
1/9/2006,06:20,2.358,9.53
1/9/2006,06:30,3.956,317.5
1/9/2006,06:40,2.04,290.4
1/9/2006,06:50,2.707,332.5
1/9/2006,07:00,2.176,340.5
1/9/2006,07:10,3.102,334.3
1/9/2006,07:20,2.445,339.3
1/9/2006,07:30,2.428,338.9
1/9/2006,07:40,.934,307.8
1/9/2006,07:50,1.246,327.7
1/9/2006,08:00,2.123,333.2
1/9/2006,08:10,3.623,330.8
1/9/2006,08:20,1.444,359
1/9/2006,08:30,.845,70.7
1/9/2006,08:40,2.398,197.2
1/9/2006,08:50,1.33,137.5
1/9/2006,09:00,3.238,133.5
1/9/2006,09:10,.793,258.9
1/9/2006,09:20,.794,81.8
1/9/2006,09:30,.88,137
1/9/2006,09:40,2.229,163.9
1/9/2006,09:50,2.672,240.8
1/9/2006,10:00,2.789,257.7
1/9/2006,10:10,2.248,46.55
1/9/2006,10:20,3.458,224.4
1/9/2006,10:30,2.388,98.8
1/9/2006,10:40,2.051,99.9
1/9/2006,10:50,1.907,304.1
1/9/2006,11:00,2.111,82.4
1/9/2006,11:10,3.968,287.9
1/9/2006,11:20,2.504,145
1/9/2006,11:30,6.181,245.5
1/9/2006,11:40,3.573,195.9
1/9/2006,11:50,2.324,214.1
1/9/2006,12:00,2.291,33.52
1/9/2006,12:10,1.922,224.2
1/9/2006,12:20,4.406,271.9
1/9/2006,12:30,5.681,216.5
1/9/2006,12:40,3.208,283.8
1/9/2006,12:50,6.023,234.7
1/9/2006,13:00,6.005,237.3
1/9/2006,13:10,6.243,217
1/9/2006,13:20,6.704,242.9
1/9/2006,13:30,6.387,242.4
1/9/2006,13:40,3.948,210.6
1/9/2006,13:50,5.271,251.1
1/9/2006,14:00,4.984,205.3
1/9/2006,14:10,5.348,257.3
1/9/2006,14:20,4.999,252.5
1/9/2006,14:30,10.35,289.7
1/9/2006,14:40,12.13,302.7
1/9/2006,14:50,11.76,307.8
1/9/2006,15:00,10.18,298
1/9/2006,15:10,10.7,273.3
1/9/2006,15:20,10.89,281.3
1/9/2006,15:30,10.02,291.9
1/9/2006,15:40,9.69,287
1/9/2006,15:50,9.45,286.2
1/9/2006,16:00,7.12,292.2
1/9/2006,16:10,8.79,316.7
1/9/2006,16:20,11.89,293.2
1/9/2006,16:30,8.21,287.8
1/9/2006,16:40,6.707,304
1/9/2006,16:50,6.984,299.7
1/9/2006,17:00,6.612,304.8
1/9/2006,17:10,4.697,317
1/9/2006,17:20,4.191,333.7
1/9/2006,17:30,1.753,325.5
1/9/2006,17:40,1.528,46.39
1/9/2006,17:50,3.03,318
1/9/2006,18:00,3.4,329.6
1/9/2006,18:10,3.093,326.8
1/9/2006,18:20,3.592,333.3
1/9/2006,18:30,4.341,344.9
1/9/2006,18:40,3.396,346.7
1/9/2006,18:50,3.635,346
1/9/2006,19:00,3.074,344.2
1/9/2006,19:10,2.022,328.2
1/9/2006,19:20,1.049,357.5
1/9/2006,19:30,2.669,114.9
1/9/2006,19:40,1.279,54.31
1/9/2006,19:50,2.436,350.8
1/9/2006,20:00,.793,77.9
1/9/2006,20:10,2.117,331.3
1/9/2006,20:20,2.957,2.482
1/9/2006,20:30,2.483,357.4
1/9/2006,20:40,2.29,3.833
1/9/2006,20:50,1.79,153.6
1/9/2006,21:00,3.67,103.7
1/9/2006,21:10,1.995,104
1/9/2006,21:20,2.172,103.1
1/9/2006,21:30,1.552,51.02
1/9/2006,21:40,1.645,14.44
1/9/2006,21:50,.797,20.14
1/9/2006,22:00,.852,160.7
1/9/2006,22:10,1.281,60.16
1/9/2006,22:20,.966,79.3
1/9/2006,22:30,1.925,126.9
1/9/2006,22:40,2.955,89.7
1/9/2006,22:50,1.855,75
1/9/2006,23:00,1.05,182.1
1/9/2006,23:10,1.38,63.65
1/9/2006,23:20,1.957,99.7
1/9/2006,23:30,3.519,89.5
1/9/2006,23:40,4.927,88.8
1/9/2006,23:50,2.399,129.6
1/10/2006,00:00,4.648,2.431
1/10/2006,00:10,4.58,333.4
1/10/2006,00:20,3.792,320.4
1/10/2006,00:30,4.201,351.8
1/10/2006,00:40,3.844,330.9
1/10/2006,00:50,3.274,343.8
1/10/2006,01:00,6.312,324.7
1/10/2006,01:10,3.726,334.2
1/10/2006,01:20,3.042,300.2
1/10/2006,01:30,4.738,278.1
1/10/2006,01:40,6.563,302.8
1/10/2006,01:50,5.758,307
1/10/2006,02:00,8.13,320.6
1/10/2006,02:10,8.4,334.8
1/10/2006,02:20,8.06,344.3
1/10/2006,02:30,6.643,330.4
1/10/2006,02:40,5.819,342.4
1/10/2006,02:50,5.983,296.6
1/10/2006,03:00,3.669,332.7
1/10/2006,03:10,7.88,314.9
1/10/2006,03:20,8.42,331
1/10/2006,03:30,11.27,326
1/10/2006,03:40,9.71,322.8
1/10/2006,03:50,10.59,328
1/10/2006,04:00,9.66,302.2
1/10/2006,04:10,9.6,322.4
1/10/2006,04:20,11.7,330.1
1/10/2006,04:30,15.03,310.6
1/10/2006,04:40,14.08,322.8
1/10/2006,04:50,18.15,306.7
1/10/2006,05:00,14.72,290.5
1/10/2006,05:10,15.35,294.4
1/10/2006,05:20,14.3,316.3
1/10/2006,05:30,12.6,302
1/10/2006,05:40,7.69,303
1/10/2006,05:50,8.43,300.6
1/10/2006,06:00,7.94,283.8
1/10/2006,06:10,11.24,273.9
1/10/2006,06:20,8.21,290.2
1/10/2006,06:30,10.28,293.9
1/10/2006,06:40,8.45,296.2
1/10/2006,06:50,6.042,315.7
1/10/2006,07:00,5.426,23.17
1/10/2006,07:10,5.75,1.814
1/10/2006,07:20,3.542,339.9
1/10/2006,07:30,4.468,330.5
1/10/2006,07:40,4.517,7.8
1/10/2006,07:50,3.589,340.6
1/10/2006,08:00,5.655,345.2
1/10/2006,08:10,6.249,352
1/10/2006,08:20,5.692,355.2
1/10/2006,08:30,6.311,329.4
1/10/2006,08:40,2.884,343.7
1/10/2006,08:50,6.135,333.4
1/10/2006,09:00,8.23,326.5
1/10/2006,09:10,9.99,333.5
1/10/2006,09:20,6.159,301.7
1/10/2006,09:30,8.4,285.4
1/10/2006,09:40,6.442,327.6
1/10/2006,09:50,6.018,299
1/10/2006,10:00,7.93,290.7
1/10/2006,10:10,7.46,336.9
1/10/2006,10:20,10.03,306.2
1/10/2006,10:30,11.81,299.7
1/10/2006,10:40,10.62,309.2
1/10/2006,10:50,13.19,316.8
1/10/2006,11:00,11.02,331.3
1/10/2006,11:10,11.16,317.1
1/10/2006,11:20,10.5,320.7
1/10/2006,11:30,9.87,333
1/10/2006,11:40,8.79,344.1
1/10/2006,11:50,7.19,331.7
1/10/2006,12:00,8.55,323.8
1/10/2006,12:10,11.26,318.1
1/10/2006,12:20,11.31,298.9
1/10/2006,12:30,11.7,329.7
1/10/2006,12:40,10.49,330.8
1/10/2006,12:50,9.79,317.6
1/10/2006,13:00,9.69,322.8
1/10/2006,13:10,11.79,316.8
1/10/2006,13:20,12.18,309.8
1/10/2006,13:30,13.23,306.4
1/10/2006,13:40,16.28,313.9
1/10/2006,13:50,16.46,304.6
1/10/2006,14:00,16.98,307.6
1/10/2006,14:10,15.82,305.3
1/10/2006,14:20,14.88,304.9
1/10/2006,14:30,14.14,303
1/10/2006,14:40,16.23,315.4
1/10/2006,14:50,14.27,306.7
1/10/2006,15:00,15.52,314.2
1/10/2006,15:10,12.22,322.8
1/10/2006,15:20,14.6,326.4
1/10/2006,15:30,10.86,341
1/10/2006,15:40,10.82,328.4
1/10/2006,15:50,15.1,319.9
1/10/2006,16:00,11.48,329.8
1/10/2006,16:10,10.42,324.4
1/10/2006,16:20,8.65,325.1
1/10/2006,16:30,8.02,321
1/10/2006,16:40,9.5,329.6
1/10/2006,16:50,7.24,329.4
1/10/2006,17:00,7.6,310
1/10/2006,17:10,7.99,314
1/10/2006,17:20,14.82,318.9
1/10/2006,17:30,15.7,318.5
1/10/2006,17:40,17.34,324.1
1/10/2006,17:50,11.72,319
1/10/2006,18:00,13.13,324
1/10/2006,18:10,10.89,313.8
1/10/2006,18:20,7.6,323
1/10/2006,18:30,7.22,336.2
1/10/2006,18:40,6.616,326.3
1/10/2006,18:50,8.64,324.2
1/10/2006,19:00,5.469,312.3
1/10/2006,19:10,3.759,270.5
1/10/2006,19:20,2.438,321.1
1/10/2006,19:30,5.66,334.6
1/10/2006,19:40,4.324,297.9
1/10/2006,19:50,1.481,343.3
1/10/2006,20:00,2.251,276.3
1/10/2006,20:10,1.783,283.2
1/10/2006,20:20,3.77,347
1/10/2006,20:30,4.454,349.7
1/10/2006,20:40,5.47,352.5
1/10/2006,20:50,5.519,342.8
1/10/2006,21:00,6.907,342.5
1/10/2006,21:10,7.8,334.7
1/10/2006,21:20,9.34,338.4
1/10/2006,21:30,7.58,341.5
1/10/2006,21:40,4.186,297.3
1/10/2006,21:50,5.062,318
1/10/2006,22:00,6.535,324.4
1/10/2006,22:10,4.65,334
1/10/2006,22:20,2.889,308.9
1/10/2006,22:30,3.056,343.9
1/10/2006,22:40,6.273,320.2
1/10/2006,22:50,6.643,334.1
1/10/2006,23:00,6.443,327.5
1/10/2006,23:10,6.788,333.7
1/10/2006,23:20,7.04,340.4
1/10/2006,23:30,6.676,328
1/10/2006,23:40,7.88,317
1/10/2006,23:50,10.4,331.3
1/11/2006,00:00,12.36,322.1
1/11/2006,00:10,9.08,330.4
1/11/2006,00:20,7.03,318.7
1/11/2006,00:30,6.742,315.4
1/11/2006,00:40,6.855,327.1
1/11/2006,00:50,4.387,174.7
1/11/2006,01:00,3.266,325.3
1/11/2006,01:10,3.314,257.6
1/11/2006,01:20,6.86,267.2
1/11/2006,01:30,5.99,316.4
1/11/2006,01:40,4.152,320
1/11/2006,01:50,3.157,311.8
1/11/2006,02:00,4.892,328.3
1/11/2006,02:10,6.604,302.6
1/11/2006,02:20,8.93,305.1
1/11/2006,02:30,6.165,292.6
1/11/2006,02:40,5.907,288.4
1/11/2006,02:50,7.63,298.4
1/11/2006,03:00,9.09,321.5
1/11/2006,03:10,9.4,327.3
1/11/2006,03:20,8.18,325.5
1/11/2006,03:30,7.68,323.8
1/11/2006,03:40,9.81,350.7
1/11/2006,03:50,7.52,350
1/11/2006,04:00,6.239,349.7
1/11/2006,04:10,6.806,349.5
1/11/2006,04:20,4.042,329.7
1/11/2006,04:30,4.922,335.5
1/11/2006,04:40,4.434,342.2
1/11/2006,04:50,4.777,343.2
1/11/2006,05:00,4.704,356.4
1/11/2006,05:10,3.798,343.6
1/11/2006,05:20,4.637,353.2
1/11/2006,05:30,6.337,356.4
1/11/2006,05:40,5.426,350.6
1/11/2006,05:50,3.884,349.1
1/11/2006,06:00,3.846,352.6
1/11/2006,06:10,.795,188.8
1/11/2006,06:20,2.009,5.357
1/11/2006,06:30,3.289,14.6
1/11/2006,06:40,3.772,359.6
1/11/2006,06:50,4.591,.892
1/11/2006,07:00,5.879,345.9
1/11/2006,07:10,5.382,6.016
1/11/2006,07:20,5.737,349.6
1/11/2006,07:30,5.173,358.7
1/11/2006,07:40,5.958,355.5
1/11/2006,07:50,4.117,332.5
